snapshot,rank,type,severity,CC_T,WMT_T,LCOT_T,CBT_T,RFT_T
NutriCompass_backup_20260213,31,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260213,32,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
NutriCompass_backup_20260213,33,LanguagePolicyEngine,0.2,3.0,3.0,0.0,1.0,3.0
NutriCompass_backup_20260213,34,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260213,35,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260213,36,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260213,37,RootView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260213,38,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260213,39,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260213,40,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260213,41,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260213,42,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260213,43,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,44,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,45,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260213,46,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,47,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,48,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260213,49,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,50,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,51,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,52,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,53,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,54,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,55,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,56,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,57,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260213,58,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,59,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,60,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260213,61,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,62,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260213,63,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,64,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,65,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,66,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,67,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,68,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,69,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,70,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,71,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,72,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,73,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,74,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260213,75,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,76,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,77,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260213,78,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260213,79,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,80,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260213,81,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,82,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,83,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,84,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,85,LibraryViewModel,0.0,2.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260213,86,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260213,87,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260213,88,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,89,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,90,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260213,91,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,92,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,93,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,94,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,95,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,96,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,97,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,98,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,99,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,100,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,101,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,102,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,103,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,104,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,105,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260213,106,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260213,107,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,108,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,109,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,110,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,111,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,112,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,113,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260213,114,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,115,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,116,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260213,117,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260213,118,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260213,119,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,120,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260213,121,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,122,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,123,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,124,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260213,125,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,126,SignalLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,127,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,128,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,129,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260213,130,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,131,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,132,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260213,133,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,134,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,135,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260213,136,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260214,1,OCRIngredientScanner,17.4,3.909090909090909,43.0,51.0,3.0,14.0
NutriCompass_backup_20260214,2,EvidenceAPIClient,7.6000000000000005,7.166666666666667,43.0,-5.0,8.0,11.0
NutriCompass_backup_20260214,3,AppModel,7.199999999999999,1.7142857142857142,12.0,13.0,12.0,15.0
NutriCompass_backup_20260214,4,OCRProcessingHelpers,5.0,6.2,31.0,8.0,0.0,8.0
NutriCompass_backup_20260214,5,AuthManager,4.800000000000001,2.875,23.0,14.0,3.0,8.0
NutriCompass_backup_20260214,6,AnalysisResultView,4.6000000000000005,2.75,11.0,4.0,15.0,8.0
NutriCompass_backup_20260214,7,ImagePicker,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260214,8,DefaultInteractionAnalysisService,1.8000000000000003,6.0,6.0,0.0,5.0,8.0
NutriCompass_backup_20260214,9,DSLDSearchIndex,1.6,3.0,12.0,0.0,3.0,9.0
NutriCompass_backup_20260214,10,AppCompositionRoot,1.2000000000000002,3.0,3.0,0.0,8.0,1.0
NutriCompass_backup_20260214,11,PreloadedDSLDStore,1.2000000000000002,4.0,16.0,0.0,4.0,6.0
NutriCompass_backup_20260214,12,AnalysisController,1.0,1.0,1.0,0.0,6.0,3.0
NutriCompass_backup_20260214,13,DownloadedDSLDStore,1.0,3.0,9.0,-3.0,4.0,5.0
NutriCompass_backup_20260214,14,HomeView,1.0,1.0,1.0,0.0,7.0,2.0
NutriCompass_backup_20260214,15,AnalysisPDFExporter,0.8,2.3333333333333335,7.0,1.0,3.0,4.0
NutriCompass_backup_20260214,16,EvidenceDatabase,0.8,2.5,15.0,-1.0,2.0,6.0
NutriCompass_backup_20260214,17,SelectionStore,0.8,1.4,7.0,-10.0,3.0,5.0
NutriCompass_backup_20260214,18,FaersRepository,0.6000000000000001,3.8,19.0,-2.0,1.0,5.0
NutriCompass_backup_20260214,19,LibraryStore,0.6000000000000001,1.8,9.0,-10.0,2.0,5.0
NutriCompass_backup_20260214,20,PairEvidenceViewModel,0.6000000000000001,3.0,9.0,1.0,2.0,4.0
NutriCompass_backup_20260214,21,CoOccurrenceInlineViewModel,0.4,2.3333333333333335,7.0,-3.0,1.0,4.0
NutriCompass_backup_20260214,22,CoOccurrenceView,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260214,23,InMemorySupplementRepository,0.4,1.5,3.0,-1.0,2.0,4.0
NutriCompass_backup_20260214,24,Interaction,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260214,25,AnalysisSnapshotStore,0.2,2.0,6.0,0.0,2.0,3.0
NutriCompass_backup_20260214,26,Coordinator,0.2,1.5,3.0,1.0,1.0,2.0
NutriCompass_backup_20260214,27,DSLDRemoteClient,0.2,2.0,2.0,0.0,0.0,3.0
NutriCompass_backup_20260214,28,EmptyDSLDStore,0.2,1.0,3.0,0.0,2.0,3.0
NutriCompass_backup_20260214,29,Evidence,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,30,EvidenceRepository,0.2,1.0,4.0,0.0,1.0,3.0
NutriCompass_backup_20260214,31,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,32,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
NutriCompass_backup_20260214,33,LanguagePolicyEngine,0.2,3.0,3.0,0.0,1.0,3.0
NutriCompass_backup_20260214,34,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260214,35,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260214,36,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260214,37,RootView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,38,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,39,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,40,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260214,41,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260214,42,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260214,43,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,44,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,45,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260214,46,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,47,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,48,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260214,49,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,50,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,51,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,52,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,53,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,54,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,55,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,56,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,57,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260214,58,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,59,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,60,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260214,61,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,62,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260214,63,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,64,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,65,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,66,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,67,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,68,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,69,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,70,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,71,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,72,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,73,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,74,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260214,75,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,76,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,77,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260214,78,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260214,79,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,80,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260214,81,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,82,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,83,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,84,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,85,LibraryViewModel,0.0,2.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260214,86,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260214,87,MappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,88,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260214,89,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,90,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,91,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,92,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,93,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,94,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,95,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,96,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,97,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,98,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,99,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,100,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,101,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,102,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,103,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,104,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,105,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,106,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260214,107,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,108,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,109,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,110,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,111,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,112,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,113,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,114,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260214,115,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,116,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,117,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260214,118,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260214,119,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260214,120,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,121,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,122,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,123,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,124,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,125,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,126,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,127,SignalLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,128,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,129,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,130,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260214,131,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,132,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,133,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,134,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,135,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,136,TerminologyMappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,137,TerminologyMappingView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260214,138,TerminologyMappingViewModel,0.0,3.0,3.0,0.0,2.0,2.0
NutriCompass_backup_20260214,139,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260214,140,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260215,1,OCRIngredientScanner,17.8,4.090909090909091,45.0,51.0,3.0,14.0
NutriCompass_backup_20260215,2,EvidenceAPIClient,7.6000000000000005,7.166666666666667,43.0,-5.0,8.0,11.0
NutriCompass_backup_20260215,3,AppModel,7.200000000000001,1.625,13.0,14.0,12.0,14.0
NutriCompass_backup_20260215,4,AuthManager,4.800000000000001,2.875,23.0,14.0,3.0,8.0
NutriCompass_backup_20260215,5,AnalysisResultView,4.6000000000000005,2.75,11.0,4.0,15.0,8.0
NutriCompass_backup_20260215,6,OCRProcessingHelpers,3.2,6.0,24.0,6.0,0.0,8.0
NutriCompass_backup_20260215,7,CameraCaptureView,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260215,8,ImagePicker,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260215,9,HomeView,2.2,1.5,3.0,-1.0,7.0,8.0
NutriCompass_backup_20260215,10,DefaultInteractionAnalysisService,1.8000000000000003,6.0,6.0,0.0,5.0,8.0
NutriCompass_backup_20260215,11,DSLDSearchIndex,1.6,3.0,12.0,0.0,3.0,9.0
NutriCompass_backup_20260215,12,AppCompositionRoot,1.2000000000000002,3.0,3.0,0.0,8.0,1.0
NutriCompass_backup_20260215,13,AnalysisController,1.0,1.0,1.0,0.0,6.0,3.0
NutriCompass_backup_20260215,14,DownloadedDSLDStore,1.0,3.0,9.0,-3.0,4.0,5.0
NutriCompass_backup_20260215,15,AnalysisPDFExporter,0.8,2.3333333333333335,7.0,1.0,3.0,4.0
NutriCompass_backup_20260215,16,Coordinator,0.8,1.5,6.0,4.0,2.0,2.0
NutriCompass_backup_20260215,17,EvidenceDatabase,0.8,2.5,15.0,-1.0,2.0,6.0
NutriCompass_backup_20260215,18,SelectionStore,0.8,1.4,7.0,-10.0,3.0,5.0
NutriCompass_backup_20260215,19,FaersRepository,0.6000000000000001,3.8,19.0,-2.0,1.0,5.0
NutriCompass_backup_20260215,20,LibraryStore,0.6000000000000001,1.8,9.0,-10.0,2.0,5.0
NutriCompass_backup_20260215,21,PairEvidenceViewModel,0.6000000000000001,3.0,9.0,1.0,2.0,4.0
NutriCompass_backup_20260215,22,AnalysisSnapshotStore,0.4,2.25,9.0,0.0,2.0,4.0
NutriCompass_backup_20260215,23,CoOccurrenceInlineViewModel,0.4,2.3333333333333335,7.0,-3.0,1.0,4.0
NutriCompass_backup_20260215,24,CoOccurrenceView,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260215,25,InMemorySupplementRepository,0.4,1.5,3.0,-1.0,2.0,4.0
NutriCompass_backup_20260215,26,Interaction,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260215,27,DSLDRemoteClient,0.2,2.0,2.0,0.0,0.0,3.0
NutriCompass_backup_20260215,28,EmptyDSLDStore,0.2,1.0,3.0,0.0,2.0,3.0
NutriCompass_backup_20260215,29,Evidence,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,30,EvidenceRepository,0.2,1.0,4.0,0.0,1.0,3.0
NutriCompass_backup_20260215,31,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,32,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
NutriCompass_backup_20260215,33,LanguagePolicyEngine,0.2,3.0,3.0,0.0,1.0,3.0
NutriCompass_backup_20260215,34,LibraryViewModel,0.2,2.0,4.0,-1.0,1.0,3.0
NutriCompass_backup_20260215,35,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
