snapshot,rank,cluster_types,size,DebtMag,NormDebt,RankScore,CC_T,WMT_T,LCOT_T,CBT_T,RFT_T,ED_T,CY_T,tau_CC_T,tau_WMT_T,tau_LCOT_T,tau_CBT_T,tau_RFT_T,tau_ED_T,tau_CY_T,ex_CC_T,ex_WMT_T,ex_LCOT_T,ex_CBT_T,ex_RFT_T,ex_ED_T,ex_CY_T
NutriCompass_backup_20260213,16,InteractionDisplayModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.016592920353982302,0.0,10.0,20.0,0.0,2.0,2.0,0.016592920353982302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260213,17,InteractionTaxonomy,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.5,19.0,0.0,3.0,2.0,0.016592920353982302,0.0,10.0,20.0,0.0,2.0,2.0,0.016592920353982302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260213,18,PDFViewer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.016592920353982302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260213,19,"EvidenceItem, Source",2,0.13811630847029077,0.06905815423514539,0.09766297831179559,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10.0,20.0,0.0,2.0,2.0,0.016592920353982302,0.0,0.0,0.0,0.0,0.0,0.0,0.9668141592920354,0.0
NutriCompass_backup_20260214,1,OCRIngredientScanner,1,12.428571428571427,12.428571428571427,12.428571428571427,3.909090909090909,43.0,51.0,3.0,14.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,23.0,51.0,1.0,12.0,0.0,0.0
NutriCompass_backup_20260214,2,EvidenceAPIClient,1,5.428571428571428,5.428571428571428,5.428571428571428,7.166666666666667,43.0,-5.0,8.0,11.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,23.0,0.0,6.0,9.0,0.0,0.0
NutriCompass_backup_20260214,3,"AnalysisController, AnalysisResultView, AppCompositionRoot, AppModel, AuthManager, CoOccurrenceInlineViewModel, CoOccurrenceView, DefaultInteractionAnalysisService, FaersRepository, HomeView, LanguagePolicyEngine, LibraryStore, OCRProcessingHelpers, PairEvidenceViewModel, PubMedRepository, ReactionEvidenceView, RootView, RouteHostView, SampleData, SelectionStore, ShareSheet, Supplement, UIStringPolicyEnforcer",23,22.71428571428571,0.9875776397515527,4.73625597643927,2.2118530020703933,6.956521739130435,0.782608695652174,3.782608695652174,3.8260869565217392,0.01591511936339523,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,14.0,43.0,49.0,53.0,0.0,0.0
NutriCompass_backup_20260214,4,"Coordinator, ImagePicker",2,2.709738537324744,1.354869268662372,1.916074494984843,1.35,4.5,5.5,1.5,3.5,1.5,1.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,11.0,0.0,3.0,2.9681697612732094,2.0
NutriCompass_backup_20260214,5,"DSLDSearchIndex, DownloadedDSLDStore",2,1.857142857142857,0.9285714285714285,1.3131983079178737,3.0,10.5,-1.5,3.5,7.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0
NutriCompass_backup_20260214,6,PreloadedDSLDStore,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,4.0,16.0,0.0,4.0,6.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
NutriCompass_backup_20260214,7,AnalysisPDFExporter,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,7.0,1.0,3.0,4.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
NutriCompass_backup_20260214,8,EvidenceDatabase,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.5,15.0,-1.0,2.0,6.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NutriCompass_backup_20260214,9,InMemorySupplementRepository,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5,3.0,-1.0,2.0,4.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260214,10,Interaction,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,4.0,0.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NutriCompass_backup_20260214,11,AnalysisSnapshotStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,6.0,0.0,2.0,3.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260214,12,DSLDRemoteClient,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260214,13,EmptyDSLDStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,0.0,2.0,3.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260214,14,Evidence,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260214,15,EvidenceRepository,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4.0,0.0,1.0,3.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260214,16,InteractionDisplayModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260214,17,InteractionTaxonomy,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.5,19.0,0.0,3.0,2.0,0.015915119363395226,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260214,18,PDFViewer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260214,19,"EvidenceItem, Source",2,0.13830996589617278,0.06915498294808639,0.09779991479086389,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10.0,20.0,0.0,2.0,2.0,0.015915119363395226,0.0,0.0,0.0,0.0,0.0,0.0,0.9681697612732095,0.0
NutriCompass_backup_20260215,1,OCRIngredientScanner,1,12.714285714285714,12.714285714285714,12.714285714285714,4.090909090909091,45.0,51.0,3.0,14.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,25.0,51.0,1.0,12.0,0.0,0.0
NutriCompass_backup_20260215,2,EvidenceAPIClient,1,5.428571428571428,5.428571428571428,5.428571428571428,7.166666666666667,43.0,-5.0,8.0,11.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,23.0,0.0,6.0,9.0,0.0,0.0
NutriCompass_backup_20260215,3,"AnalysisController, AnalysisResultView, AppCompositionRoot, AppModel, AuthManager, CoOccurrenceInlineViewModel, CoOccurrenceView, DefaultInteractionAnalysisService, FaersRepository, HomeView, LanguagePolicyEngine, LibraryStore, OCRProcessingHelpers, PairEvidenceViewModel, PubMedRepository, ReactionEvidenceView, RootView, RouteHostView, SampleData, SelectionStore, ShareSheet, Supplement, UIStringPolicyEnforcer",23,22.28571428571428,0.9689440993788818,4.646892656129094,2.2210144927536235,6.782608695652174,0.6956521739130435,3.782608695652174,4.043478260869565,0.015694076038903618,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,7.0,42.0,49.0,58.0,0.0,0.0
NutriCompass_backup_20260215,4,"CameraCaptureView, Coordinator, ImagePicker",3,5.136131110269042,1.7120437034230138,2.965346679107043,1.3,6.0,8.0,2.0,4.0,1.0,1.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,24.0,0.0,6.0,2.952917771883289,3.0
NutriCompass_backup_20260215,5,"DSLDSearchIndex, DownloadedDSLDStore",2,1.857142857142857,0.9285714285714285,1.3131983079178737,3.0,10.5,-1.5,3.5,7.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0
NutriCompass_backup_20260215,6,AnalysisPDFExporter,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,7.0,1.0,3.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
NutriCompass_backup_20260215,7,EvidenceDatabase,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.5,15.0,-1.0,2.0,6.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NutriCompass_backup_20260215,8,AnalysisSnapshotStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.25,9.0,0.0,2.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260215,9,InMemorySupplementRepository,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5,3.0,-1.0,2.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260215,10,Interaction,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,4.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NutriCompass_backup_20260215,11,DSLDRemoteClient,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260215,12,EmptyDSLDStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,0.0,2.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260215,13,Evidence,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260215,14,EvidenceRepository,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4.0,0.0,1.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260215,15,InteractionDisplayModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260215,16,InteractionTaxonomy,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.5,19.0,0.0,3.0,2.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260215,17,LibraryViewModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,4.0,-1.0,1.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260215,18,PDFViewer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,19,"EvidenceItem, Source",2,0.13837312113174183,0.06918656056587091,0.09784457228620219,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,0.0,0.9686118479221928,0.0
NutriCompass_backup_20260216,1,OCRIngredientScanner,1,14.142857142857142,14.142857142857142,14.142857142857142,3.9166666666666665,47.0,58.0,3.0,15.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,27.0,58.0,1.0,13.0,0.0,0.0
NutriCompass_backup_20260216,2,EvidenceAPIClient,1,5.428571428571428,5.428571428571428,5.428571428571428,7.166666666666667,43.0,-5.0,8.0,11.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,23.0,0.0,6.0,9.0,0.0,0.0
NutriCompass_backup_20260216,3,"AnalysisController, AnalysisResultView, AppCompositionRoot, AppModel, AuthManager, CoOccurrenceInlineViewModel, CoOccurrenceView, DefaultInteractionAnalysisService, FaersRepository, HomeView, LanguagePolicyEngine, LibraryStore, OCRProcessingHelpers, PairEvidenceViewModel, PubMedRepository, ReactionEvidenceView, RootView, RouteHostView, SampleData, SelectionStore, ShareSheet, Supplement, UIStringPolicyEnforcer",23,22.28571428571428,0.9689440993788818,4.646892656129094,2.2210144927536235,6.782608695652174,0.6956521739130435,3.782608695652174,4.043478260869565,0.015694076038903618,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,7.0,42.0,49.0,58.0,0.0,0.0
NutriCompass_backup_20260216,4,"CameraCaptureView, Coordinator, ImagePicker",3,5.136131110269042,1.7120437034230138,2.965346679107043,1.3,6.0,8.0,2.0,4.0,1.0,1.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,24.0,0.0,6.0,2.952917771883289,3.0
NutriCompass_backup_20260216,5,"DSLDSearchIndex, DownloadedDSLDStore",2,1.857142857142857,0.9285714285714285,1.3131983079178737,3.0,10.5,-1.5,3.5,7.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0
NutriCompass_backup_20260216,6,AnalysisPDFExporter,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,7.0,1.0,3.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
NutriCompass_backup_20260216,7,EvidenceDatabase,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.5,15.0,-1.0,2.0,6.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NutriCompass_backup_20260216,8,AnalysisSnapshotStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.25,9.0,0.0,2.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260216,9,InMemorySupplementRepository,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5,3.0,-1.0,2.0,4.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260216,10,Interaction,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,4.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NutriCompass_backup_20260216,11,DSLDRemoteClient,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260216,12,EmptyDSLDStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,0.0,2.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260216,13,Evidence,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260216,14,EvidenceRepository,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4.0,0.0,1.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260216,15,InteractionDisplayModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260216,16,InteractionTaxonomy,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.5,19.0,0.0,3.0,2.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260216,17,LibraryViewModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,4.0,-1.0,1.0,3.0,0.015694076038903625,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260216,18,PDFViewer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,19,"EvidenceItem, Source",2,0.13837312113174183,0.06918656056587091,0.09784457228620219,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10.0,20.0,0.0,2.0,2.0,0.015694076038903625,0.0,0.0,0.0,0.0,0.0,0.0,0.9686118479221928,0.0
NutriCompass_backup_20260217,1,OCRIngredientScanner,1,14.57142857142857,14.57142857142857,14.57142857142857,4.166666666666667,50.0,58.0,3.0,15.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,30.0,58.0,1.0,13.0,0.0,0.0
NutriCompass_backup_20260217,2,"AnalysisController, AnalysisResultView, AppCompositionRoot, AppModel, AuthManager, CoOccurrenceInlineViewModel, CoOccurrenceView, DefaultInteractionAnalysisService, FaersRepository, HomeView, LanguagePolicyEngine, LibraryStore, OCRCanonicalizer, OCRProcessingHelpers, OCRTextCleaner, PairEvidenceViewModel, PubMedRepository, ReactionEvidenceView, RootView, RouteHostView, SampleData, SelectionStore, ShareSheet, Supplement, UIStringPolicyEnforcer",25,24.857142857142854,0.9942857142857142,4.971428571428571,2.4405555555555556,6.76,0.84,3.72,4.4,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,5.0,47.0,51.0,71.0,0.0,0.0
NutriCompass_backup_20260217,3,OCRRegionExtractor,1,3.1428571428571423,3.1428571428571423,3.1428571428571423,7.4,37.0,-2.0,2.0,7.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0
NutriCompass_backup_20260217,4,"CameraCaptureView, Coordinator, ImagePicker",3,5.136925267154106,1.7123084223847018,2.965805185798413,1.3,6.0,8.0,2.0,4.0,1.0,1.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,24.0,0.0,6.0,2.9584768700787403,3.0
NutriCompass_backup_20260217,5,"DSLDSearchIndex, DownloadedDSLDStore",2,3.4285714285714284,1.7142857142857142,2.4243661069253055,3.0,10.5,0.5,3.5,12.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0
NutriCompass_backup_20260217,6,DSLDNameIndex,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.75,7.0,4.0,2.0,4.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260217,7,AnalysisPDFExporter,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,7.0,1.0,3.0,4.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
NutriCompass_backup_20260217,8,EvidenceDatabase,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.5,15.0,-1.0,2.0,6.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NutriCompass_backup_20260217,9,AnalysisSnapshotStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.25,9.0,0.0,2.0,4.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260217,10,InMemorySupplementRepository,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5,3.0,-1.0,2.0,4.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NutriCompass_backup_20260217,11,Interaction,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,4.0,0.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NutriCompass_backup_20260217,12,PubMedSummaryResponse,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.0,3.0,0.0,4.0,1.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NutriCompass_backup_20260217,13,DSLDRemoteClient,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260217,14,EmptyDSLDStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,0.0,2.0,3.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260217,15,Evidence,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260217,16,EvidenceRepository,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4.0,0.0,1.0,3.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260217,17,InteractionDisplayModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260217,18,InteractionTaxonomy,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.5,19.0,0.0,3.0,2.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NutriCompass_backup_20260217,19,LibraryViewModel,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,4.0,-1.0,1.0,3.0,0.013841043307086614,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NutriCompass_backup_20260217,20,PDFViewer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,21,"EvidenceItem, Source",2,0.13890255905511809,0.06945127952755904,0.09821894143203887,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10.0,20.0,0.0,2.0,2.0,0.013841043307086614,0.0,0.0,0.0,0.0,0.0,0.0,0.9723179133858267,0.0
NutriCompass_backup_20260218,1,OCRIngredientScanner,1,15.142857142857142,15.142857142857142,15.142857142857142,4.416666666666667,53.0,58.0,3.0,16.0,0.013994910941475827,0.0,10.0,20.0,0.0,2.0,2.0,0.013994910941475827,0.0,0.0,33.0,58.0,1.0,14.0,0.0,0.0
NutriCompass_backup_20260218,2,"AnalysisController, AnalysisResultView, AppCompositionRoot, AppModel, AuthManager, CoOccurrenceInlineViewModel, CoOccurrencePMIDView, CoOccurrenceView, DefaultInteractionAnalysisService, FaersRepository, HomeView, LanguagePolicyEngine, LibraryStore, LibraryView, LibraryViewModel, MyIngredientsStore, OCRCanonicalizer, OCRProcessingHelpers, OCRTextCleaner, PairEvidenceViewModel, PubMedRepository, ReactionEvidenceView, RootView, RouteHostView, SampleData, SelectionStore, ShareSheet, Supplement, TerminologyMappingView, UIStringPolicyEnforcer",30,33.42857142857144,1.1142857142857145,6.103194212200424,2.3248677248677247,7.0,1.0666666666666667,3.7333333333333334,4.333333333333333,0.013994910941475824,0.0,10.0,20.0,0.0,2.0,2.0,0.013994910941475827,0.0,0.0,22.0,68.0,60.0,84.0,0.0,0.0
